winner,starter,total_turns,win_direction,ab_pruning,t_tables,depth,turn_times,average_turn_time,turn_nodes,average_turn_nodes
Negamax,Negamax,5,vertical,True,True,2,"[0.063, 0.106, 0.13]",0.1,"[349, 593, 722]",554.67

Negamax,Negamax,5,vertical,True,True,3,"[0.4623, 1.181, 2.2246]",1.29,"[2602, 6692, 12514]",7269.33

Negamax,Greedy,10,lru,True,True,4,"[2.4278, 9.1944, 19.0117, 21.7982, 10.8288]",12.65,"[14238, 49764, 104965, 122061, 62330]",70671.6

Greedy,Negamax,6,vertical,True,True,1,"[0.005, 0.009, 0.011]",0.01,"[19, 37, 55]",37.0

Negamax,Greedy,8,vertical,True,True,2,"[0.102, 0.147, 0.232, 0.195]",0.17,"[616, 821, 1302, 1071]",952.5

Negamax,Greedy,8,lrd,True,True,3,"[0.841, 1.1546, 2.6437, 2.9358]",1.89,"[4630, 6344, 14251, 16309]",10383.5

Negamax,Negamax,7,vertical,True,True,4,"[2.005, 3.892, 9.2508, 13.1851]",7.08,"[11699, 20719, 49933, 73854]",39051.25

Greedy,Negamax,4,horizontal,True,True,1,"[0.005, 0.008]",0.01,"[19, 37]",28.0

Negamax,Negamax,3,horizontal,True,True,2,"[0.086, 0.135]",0.11,"[469, 782]",625.5

Greedy,Greedy,13,horizontal,True,True,3,"[0.4365, 1.2376, 2.0661, 1.8783, 2.4839, 1.5521]",1.61,"[2602, 6968, 11773, 10833, 14722, 9294]",9365.33

Negamax,Greedy,12,lrd,True,True,4,"[2.4918, 8.2177, 13.2633, 12.5844, 11.2489, 7.0758]",9.15,"[14741, 44930, 74370, 71573, 67499, 43749]",52810.33

Greedy,Greedy,9,horizontal,True,True,1,"[0.008, 0.008, 0.012, 0.013]",0.01,"[37, 37, 55, 55]",46.0

Negamax,Negamax,7,horizontal,True,True,2,"[0.065, 0.113, 0.199, 0.118]",0.12,"[362, 635, 1115, 662]",693.5

Negamax,Negamax,5,horizontal,True,True,3,"[0.9382, 1.3586, 1.6501]",1.32,"[5404, 7948, 10198]",7850.0

Negamax,Greedy,6,vertical,True,True,4,"[6.1291, 12.0051, 13.8289]",10.65,"[33721, 67539, 78554]",59938.0

Negamax,Negamax,9,vertical,True,True,1,"[0.006, 0.005, 0.009, 0.012, 0.015]",0.01,"[19, 19, 37, 55, 73]",40.6

Negamax,Negamax,9,vertical,True,True,2,"[0.058, 0.077, 0.181, 0.172, 0.1295]",0.12,"[325, 432, 1017, 963, 720]",691.4

Negamax,Negamax,11,vertical,True,True,3,"[1.0494, 1.9775, 1.9947, 1.8767, 1.927, 1.2306]",1.68,"[5810, 11368, 11432, 10803, 11306, 7892]",9768.5

Negamax,Greedy,8,vertical,True,True,4,"[2.1937, 8.2593, 19.607, 21.0573]",12.78,"[13139, 45187, 108070, 121061]",71864.25

Greedy,Greedy,9,vertical,True,True,1,"[0.008, 0.009, 0.012, 0.012]",0.01,"[37, 37, 55, 55]",46.0

Negamax,Greedy,8,vertical,True,True,2,"[0.075, 0.104, 0.1869, 0.157]",0.13,"[424, 590, 1065, 888]",741.75

Negamax,Greedy,8,vertical,True,True,3,"[0.474, 1.2325, 2.1222, 2.9098]",1.68,"[2786, 6839, 12044, 16750]",9604.75

Negamax,Greedy,10,lrd,True,True,4,"[2.3766, 7.9602, 16.9645, 17.5734, 9.9781]",10.97,"[14234, 43587, 94014, 100304, 58793]",62186.4

Greedy,Greedy,3,vertical,True,True,1,[0.012],0.01,[55],55.0

Greedy,Greedy,3,horizontal,True,True,2,[0.067],0.07,[428],428.0

Negamax,Negamax,11,vertical,True,True,3,"[0.432, 0.7274, 1.3836, 2.7492, 2.6821, 1.9361]",1.65,"[2533, 4085, 7773, 15679, 15816, 11976]",9643.67

Negamax,Negamax,3,horizontal,True,True,4,"[4.1721, 3.9371]",4.05,"[24115, 23306]",23710.5

Negamax,Greedy,6,vertical,True,True,1,"[0.009, 0.012, 0.012]",0.01,"[37, 55, 55]",49.0

Negamax,Negamax,9,vertical,True,True,2,"[0.054, 0.074, 0.116, 0.194, 0.233]",0.13,"[295, 413, 637, 1075, 1306]",745.2

Negamax,Negamax,5,horizontal,True,True,3,"[0.784, 1.3606, 1.6529]",1.27,"[4599, 7948, 10198]",7581.67

Negamax,Negamax,9,lru,True,True,4,"[2.4495, 6.611, 14.9924, 11.6323, 16.5603]",10.45,"[13399, 36510, 84098, 64733, 95104]",58768.8

Negamax,Greedy,8,lru,True,True,1,"[0.005, 0.009, 0.012, 0.015]",0.01,"[19, 37, 55, 73]",46.0

Negamax,Greedy,10,lru,True,True,2,"[0.063, 0.121, 0.15, 0.205, 0.1345]",0.13,"[378, 678, 841, 1175, 773]",769.0

Negamax,Negamax,3,horizontal,True,True,3,"[0.7649, 0.6111]",0.69,"[4483, 3901]",4192.0

Negamax,Negamax,5,vertical,True,True,4,"[3.276, 7.3871, 10.5486]",7.07,"[17872, 41092, 59807]",39590.33

Greedy,Negamax,4,horizontal,True,True,1,"[0.007, 0.011]",0.01,"[19, 37]",28.0

Negamax,Greedy,12,lru,True,True,2,"[0.092, 0.162, 0.2047, 0.1535, 0.18, 0.133]",0.15,"[505, 911, 1146, 867, 1036, 775]",873.33

Negamax,Greedy,8,vertical,True,True,3,"[0.477, 1.2083, 2.1077, 2.883]",1.67,"[2786, 6839, 12044, 16750]",9604.75

Negamax,Greedy,8,vertical,True,True,4,"[8.9829, 8.115, 14.3216, 13.4133]",11.21,"[51379, 44665, 79123, 76473]",62910.0

Negamax,Negamax,9,vertical,True,True,1,"[0.005, 0.01, 0.012, 0.014, 0.011]",0.01,"[19, 37, 55, 55, 55]",44.2

Negamax,Greedy,10,lru,True,True,2,"[0.061, 0.129, 0.169, 0.192, 0.128]",0.14,"[351, 686, 913, 1105, 728]",756.6

Negamax,Greedy,8,lru,True,True,3,"[0.744, 1.026, 1.711, 2.0915]",1.39,"[4093, 5749, 9821, 12181]",7961.0

Negamax,Negamax,3,horizontal,True,True,4,"[4.7808, 7.0207]",5.9,"[26482, 39858]",33170.0

Greedy,Greedy,3,vertical,True,True,1,[0.012],0.01,[55],55.0

Negamax,Negamax,9,lru,True,True,2,"[0.056, 0.104, 0.226, 0.296, 0.1635]",0.17,"[304, 567, 1239, 1617, 897]",924.8

Negamax,Negamax,13,vertical,True,True,3,"[0.6663, 1.202, 2.7445, 2.2882, 2.1787, 1.5983, 1.64]",1.76,"[3710, 6723, 15385, 13030, 12717, 9500, 10194]",10179.86

Negamax,Negamax,7,vertical,True,True,4,"[4.7368, 3.7428, 14.3836, 14.3583]",9.31,"[26149, 19803, 78274, 80032]",51064.5

Negamax,Negamax,9,vertical,True,True,1,"[0.01, 0.005, 0.009, 0.012, 0.0261]",0.01,"[37, 19, 37, 55, 73]",44.2

Negamax,Negamax,5,vertical,True,True,2,"[0.074, 0.105, 0.119]",0.1,"[347, 587, 655]",529.67

Greedy,Greedy,13,horizontal,True,True,3,"[0.4686, 1.237, 2.0923, 1.9024, 2.487, 1.5699]",1.63,"[2748, 6968, 11773, 10833, 14722, 9294]",9389.67

Negamax,Negamax,13,lrd,True,True,4,"[6.4949, 7.7018, 18.3285, 34.6363, 13.0273, 10.3022, 6.7036]",13.88,"[35228, 42022, 100605, 191191, 76936, 60844, 43808]",78662.0

Negamax,Negamax,9,vertical,True,True,1,"[0.009, 0.006, 0.009, 0.012, 0.016]",0.01,"[37, 19, 37, 55, 73]",44.2

Negamax,Greedy,10,lru,True,True,2,"[0.098, 0.1285, 0.215, 0.3165, 0.147]",0.18,"[542, 610, 1200, 1751, 826]",985.8

Negamax,Negamax,7,horizontal,True,True,3,"[0.537, 1.5396, 1.2618, 1.5355]",1.22,"[2995, 8642, 7260, 8873]",6942.5

Negamax,Greedy,12,vertical,True,True,4,"[2.4903, 7.8101, 15.922, 25.4486, 11.5394, 6.4394]",11.61,"[14721, 42338, 87804, 143295, 65741, 39739]",65606.33

Greedy,Greedy,3,horizontal,True,True,1,[0.009],0.01,[37],37.0

Negamax,Greedy,10,lrd,True,True,2,"[0.064, 0.128, 0.16, 0.146, 0.116]",0.12,"[379, 701, 895, 848, 671]",698.8

Negamax,Negamax,11,lrd,True,True,3,"[0.486, 0.8528, 2.2183, 3.0142, 2.0231, 1.8511]",1.74,"[2695, 4741, 12253, 17190, 11973, 10927]",9963.17

Negamax,Negamax,7,vertical,True,True,4,"[2.5197, 3.8791, 9.2162, 13.5763]",7.3,"[14520, 20719, 49933, 73854]",39756.5

Greedy,Greedy,9,vertical,True,True,1,"[0.005, 0.009, 0.012, 0.018]",0.01,"[19, 37, 55, 55]",41.5

Negamax,Negamax,5,vertical,True,True,2,"[0.073, 0.116, 0.121]",0.1,"[363, 589, 670]",540.67

Negamax,Negamax,11,vertical,True,True,3,"[0.4379, 0.763, 1.4081, 2.7786, 2.6912, 1.9462]",1.67,"[2522, 4085, 7773, 15679, 15816, 11976]",9641.83

Negamax,Negamax,3,vertical,True,True,4,"[10.3298, 5.3705]",7.85,"[55983, 29596]",42789.5

Greedy,Greedy,9,vertical,True,True,1,"[0.006, 0.009, 0.012, 0.013]",0.01,"[19, 37, 55, 55]",41.5

Negamax,Negamax,5,vertical,True,True,2,"[0.117, 0.247, 0.158]",0.17,"[636, 1386, 872]",964.67

Negamax,Negamax,11,lrd,True,True,3,"[1.052, 1.152, 0.9166, 1.4199, 1.9139, 1.4475]",1.32,"[5703, 6093, 5472, 8278, 10592, 8681]",7469.83

Negamax,Greedy,12,vertical,True,True,4,"[3.1083, 8.6273, 15.8577, 25.4855, 11.4747, 6.3381]",11.82,"[18693, 45585, 87804, 143295, 65741, 39739]",66809.5

Negamax,Negamax,7,vertical,True,True,1,"[0.005, 0.009, 0.012, 0.011]",0.01,"[19, 37, 55, 55]",41.5

Negamax,Negamax,3,vertical,True,True,2,"[0.153, 0.1]",0.13,"[857, 539]",698.0

Negamax,Negamax,7,horizontal,True,True,3,"[0.879, 1.7093, 1.2495, 1.5225]",1.34,"[4918, 9577, 7292, 8873]",7665.0

Negamax,Negamax,7,vertical,True,True,4,"[6.5785, 7.6925, 16.4008, 15.9131]",11.65,"[35659, 41990, 91030, 90132]",64702.75

Negamax,Greedy,6,vertical,True,True,1,"[0.009, 0.011, 0.012]",0.01,"[37, 55, 55]",49.0

Negamax,Negamax,9,vertical,True,True,2,"[0.0661, 0.077, 0.129, 0.166, 0.268]",0.14,"[364, 419, 712, 916, 1500]",782.2

Negamax,Greedy,8,lrd,True,True,3,"[0.6706, 1.7557, 1.4799, 1.6919]",1.4,"[3785, 9943, 8348, 10241]",8079.25

Negamax,Greedy,14,vertical,True,True,4,"[5.3402, 11.0842, 14.5108, 23.7551, 20.8344, 12.1876, 7.8928]",13.66,"[29459, 61958, 82238, 134012, 120595, 47421, 29990]",72239.0

Greedy,Greedy,9,vertical,True,True,1,"[0.008, 0.013, 0.02, 0.019]",0.01,"[19, 37, 55, 55]",41.5

Negamax,Greedy,12,lru,True,True,2,"[0.249, 0.2696, 0.4175, 0.3229, 0.3647, 0.2649]",0.31,"[827, 903, 1397, 1077, 1219, 901]",1054.0

Negamax,Greedy,8,vertical,True,True,3,"[1.8225, 2.6251, 4.6285, 3.1289]",3.05,"[6107, 8877, 15887, 10920]",10447.75

Negamax,Greedy,8,vertical,True,True,4,"[10.5637, 26.8927, 51.0298, 22.0932]",27.64,"[34551, 89147, 169205, 78878]",92945.25

Negamax,Negamax,7,vertical,True,True,1,"[0.009, 0.009, 0.019, 0.019]",0.01,"[19, 19, 55, 55]",37.0

Negamax,Greedy,6,vertical,True,True,2,"[0.259, 0.5659, 0.2463]",0.36,"[866, 1907, 831]",1201.33

Negamax,Greedy,4,horizontal,True,True,3,"[1.6902, 3.1206]",2.41,"[5860, 10941]",8400.5

Negamax,Greedy,8,vertical,True,True,4,"[7.2736, 13.6014, 21.9861, 13.6561]",14.13,"[23460, 44665, 79123, 76473]",55930.25

Negamax,Greedy,4,vertical,True,True,1,"[0.009, 0.012]",0.01,"[37, 55]",46.0

Negamax,Greedy,10,horizontal,True,True,2,"[0.195, 0.1371, 0.105, 0.2125, 0.1605]",0.16,"[1084, 744, 606, 1193, 897]",904.8

Negamax,Greedy,4,horizontal,True,True,3,"[1.0475, 1.8505]",1.45,"[5843, 10659]",8251.0

Negamax,Greedy,6,vertical,True,True,4,"[5.3702, 12.9187, 13.6141]",10.63,"[29351, 71971, 76109]",59143.67

Negamax,Greedy,8,vertical,True,True,1,"[0.008, 0.012, 0.017, 0.012]",0.01,"[37, 55, 73, 55]",55.0

Negamax,Greedy,10,lru,True,True,2,"[0.101, 0.126, 0.155, 0.2239, 0.1403]",0.15,"[561, 678, 841, 1175, 773]",805.6

Negamax,Greedy,8,horizontal,True,True,3,"[0.863, 0.957, 1.6874, 1.1035]",1.15,"[4746, 5268, 9589, 6457]",6515.0

Negamax,Negamax,9,lru,True,True,4,"[2.626, 7.7795, 10.2468, 22.7751, 13.6165]",11.41,"[14045, 41595, 54677, 121999, 75733]",61609.8

Greedy,Greedy,3,horizontal,True,True,1,[0.008],0.01,[37],37.0

Negamax,Greedy,10,lru,True,True,2,"[0.098, 0.1135, 0.236, 0.3245, 0.1534]",0.19,"[555, 608, 1200, 1751, 826]",988.0

Negamax,Negamax,7,vertical,True,True,3,"[1.4805, 3.3529, 2.2385, 2.1243]",2.3,"[8536, 19183, 12601, 12068]",13097.0

Negamax,Greedy,8,vertical,True,True,4,"[5.8584, 8.9774, 10.9015, 16.7538]",10.62,"[31413, 48517, 58580, 92922]",57858.0

Negamax,Negamax,7,vertical,True,True,1,"[0.009, 0.009, 0.012, 0.015]",0.01,"[37, 37, 55, 73]",50.5

Negamax,Greedy,8,lrd,True,True,2,"[0.083, 0.102, 0.2, 0.1846]",0.14,"[471, 557, 1125, 985]",784.5

Negamax,Greedy,8,vertical,True,True,3,"[0.4289, 1.263, 2.0239, 1.7979]",1.38,"[2491, 7043, 11271, 10172]",7744.25

Negamax,Greedy,12,vertical,True,True,4,"[7.1239, 8.5777, 16.1254, 25.571, 11.6318, 6.457]",12.58,"[38977, 45585, 87804, 143295, 65741, 39739]",70190.17

Greedy,Negamax,6,vertical,True,True,1,"[0.009, 0.012, 0.012]",0.01,"[37, 55, 55]",49.0

Negamax,Negamax,9,vertical,True,True,2,"[0.054, 0.077, 0.131, 0.165, 0.267]",0.14,"[306, 419, 712, 916, 1500]",770.6

Negamax,Greedy,10,lru,True,True,3,"[0.7185, 1.8471, 2.016, 1.19, 1.9673]",1.55,"[4005, 10326, 11686, 6924, 11382]",8864.6

Negamax,Greedy,10,lru,True,True,4,"[2.2714, 9.3935, 19.4329, 22.0235, 10.752]",12.77,"[13518, 49764, 104965, 122061, 62330]",70527.6

Greedy,Greedy,7,vertical,True,True,1,"[0.008, 0.008, 0.012]",0.01,"[37, 37, 55]",43.0

Negamax,Negamax,9,lru,True,True,2,"[0.08, 0.129, 0.33, 0.213, 0.164]",0.18,"[437, 710, 1817, 1174, 903]",1008.2

Negamax,Greedy,4,horizontal,True,True,3,"[1.1429, 1.3953]",1.27,"[6494, 8088]",7291.0

Negamax,Negamax,11,lrd,True,True,4,"[2.7893, 3.9129, 14.8286, 17.1281, 12.1461, 10.0371]",10.14,"[15422, 20424, 79438, 94080, 69504, 58744]",56268.67

Greedy,Negamax,8,vertical,True,True,1,"[0.005, 0.008, 0.013, 0.012]",0.01,"[19, 37, 55, 55]",41.5

Negamax,Negamax,3,horizontal,True,True,2,"[0.096, 0.076]",0.09,"[510, 438]",474.0

Negamax,Greedy,12,vertical,True,True,3,"[0.534, 1.4078, 2.1698, 1.7245, 2.0989, 1.3091]",1.54,"[3128, 7561, 11851, 9563, 11587, 7854]",8590.67

Negamax,Negamax,9,horizontal,True,True,4,"[5.671, 3.8307, 9.34, 14.1435, 13.5369]",9.3,"[31291, 20038, 49345, 76809, 73026]",50101.8

Greedy,Greedy,7,vertical,True,True,1,"[0.006, 0.01, 0.013]",0.01,"[19, 37, 55]",37.0

Negamax,Negamax,9,horizontal,True,True,2,"[0.064, 0.11, 0.156, 0.1898, 0.1331]",0.13,"[325, 591, 853, 1007, 743]",703.8

Negamax,Negamax,5,vertical,True,True,3,"[0.6961, 1.2824, 1.5981]",1.19,"[3776, 6996, 8779]",6517.0

Negamax,Greedy,8,vertical,True,True,4,"[2.5467, 8.2764, 15.3718, 13.4219]",9.9,"[14599, 44002, 83906, 75540]",54511.75

Negamax,Negamax,3,vertical,True,True,1,"[0.013, 0.013]",0.01,"[55, 55]",55.0

Negamax,Negamax,7,vertical,True,True,2,"[0.058, 0.078, 0.129, 0.143]",0.1,"[294, 412, 686, 756]",537.0

Negamax,Negamax,11,horizontal,True,True,3,"[0.4535, 1.219, 1.5031, 1.9319, 1.28, 1.2991]",1.28,"[2420, 6696, 8069, 10978, 7718, 8225]",7351.0

Negamax,Greedy,6,vertical,True,True,4,"[6.2386, 12.2869, 14.2107]",10.91,"[33721, 67539, 78554]",59938.0

Negamax,Greedy,8,vertical,True,True,1,"[0.009, 0.013, 0.018, 0.012]",0.01,"[37, 55, 73, 55]",55.0

Negamax,Negamax,7,horizontal,True,True,2,"[0.144, 0.136, 0.176, 0.173]",0.16,"[796, 738, 962, 932]",857.0

Negamax,Greedy,12,vertical,True,True,3,"[0.438, 1.2704, 2.2137, 2.7714, 2.0202, 1.4474]",1.69,"[2488, 6953, 12083, 15248, 11388, 8584]",9457.33

Negamax,Negamax,7,vertical,True,True,4,"[2.5721, 3.9525, 9.3464, 13.4054]",7.32,"[14520, 20719, 49933, 73854]",39756.5

Negamax,Negamax,7,vertical,True,True,1,"[0.006, 0.005, 0.018, 0.013]",0.01,"[19, 19, 55, 55]",37.0

Negamax,Negamax,9,horizontal,True,True,2,"[0.06, 0.108, 0.1645, 0.214, 0.137]",0.14,"[339, 573, 887, 1182, 743]",744.8

Negamax,Negamax,9,vertical,True,True,3,"[0.6913, 1.2385, 1.9001, 2.1028, 1.6084]",1.51,"[3758, 6909, 10643, 12620, 9792]",8744.4

Negamax,Greedy,10,lrd,True,True,4,"[2.3067, 8.1167, 17.2468, 18.1866, 10.2733]",11.23,"[13489, 43587, 94014, 100304, 58793]",62037.4

Negamax,Greedy,8,vertical,True,True,1,"[0.01, 0.013, 0.015, 0.013]",0.01,"[37, 55, 73, 55]",55.0

Negamax,Negamax,3,horizontal,True,True,2,"[0.088, 0.086]",0.09,"[458, 393]",425.5

Negamax,Greedy,8,lrd,True,True,3,"[1.3038, 1.8619, 1.5366, 1.7414]",1.61,"[7157, 9943, 8348, 10241]",8922.25

Negamax,Greedy,10,vertical,True,True,4,"[6.6598, 8.339, 16.5601, 13.248, 8.2475]",10.61,"[35663, 44052, 89343, 71956, 48905]",57983.8

Negamax,Negamax,7,vertical,True,True,1,"[0.006, 0.005, 0.012, 0.013]",0.01,"[19, 19, 55, 55]",37.0

Negamax,Negamax,7,vertical,True,True,2,"[0.0539, 0.0757, 0.1436, 0.1416]",0.1,"[294, 412, 686, 756]",537.0

Greedy,Negamax,4,horizontal,True,True,1,"[0.006, 0.008]",0.01,"[19, 37]",28.0

Negamax,Negamax,7,vertical,True,True,2,"[0.081, 0.0744, 0.164, 0.138]",0.11,"[456, 420, 914, 756]",636.5

Negamax,Negamax,9,horizontal,True,True,3,"[0.482, 1.093, 1.7741, 1.5687, 1.6213]",1.31,"[2702, 6234, 10186, 9390, 10075]",7717.4

Negamax,Negamax,9,horizontal,True,True,4,"[2.5912, 3.7254, 9.1148, 13.738, 12.9904]",8.43,"[15012, 20038, 49345, 76809, 73026]",46846.0

Negamax,Greedy,10,lrd,True,True,5,"[26.2703, 64.6389, 95.5686, 58.744, 37.1345]",56.47,"[141594, 355442, 542274, 336825, 220765]",319380.0

Negamax,Greedy,10,lrd,True,True,6,"[193.0578, 132.3021, 354.2207, 501.5757, 118.398]",259.91,"[1065833, 689766, 1898241, 2789439, 693680]",1427391.8

Negamax,Negamax,9,vertical,True,True,1,"[0.005, 0.012, 0.015, 0.013, 0.013]",0.01,"[19, 55, 73, 55, 55]",51.4

Negamax,Negamax,11,lru,True,True,2,"[0.084, 0.148, 0.161, 0.1993, 0.229, 0.16]",0.16,"[468, 835, 909, 1083, 1278, 900]",912.17

Negamax,Greedy,12,vertical,True,True,3,"[0.648, 1.2328, 1.9347, 1.7795, 2.2212, 1.3499]",1.53,"[3873, 6990, 11010, 10309, 12693, 8225]",8850.0

Negamax,Negamax,3,horizontal,True,True,4,"[3.755, 7.1345]",5.44,"[21577, 41040]",31308.5

Negamax,Negamax,11,horizontal,True,True,5,"[12.2887, 27.7826, 69.0389, 65.1869, 32.4446, 30.4209]",39.53,"[67332, 148589, 381706, 373616, 200079, 194053]",227562.5

Negamax,Greedy,10,lru,True,True,6,"[200.9463, 389.81, 306.3147, 311.1975, 140.6956]",269.79,"[1074761, 2143259, 1745778, 1859309, 866415]",1537904.4

Greedy,Greedy,9,vertical,True,True,1,"[0.006, 0.008, 0.012, 0.012]",0.01,"[19, 37, 55, 55]",41.5

Negamax,Negamax,9,vertical,True,True,2,"[0.076, 0.075, 0.1307, 0.1646, 0.263]",0.14,"[425, 419, 712, 916, 1500]",794.4

Negamax,Greedy,10,lru,True,True,3,"[0.985, 1.959, 1.3559, 2.1076, 1.7984]",1.64,"[5578, 11143, 7752, 12566, 10857]",9579.2

Negamax,Negamax,11,vertical,True,True,4,"[1.647, 6.3998, 9.02, 13.649, 17.6595, 14.8845]",10.54,"[8868, 34951, 49487, 77353, 99753, 88269]",59780.17

Negamax,Greedy,12,lru,True,True,5,"[9.8034, 38.246, 67.6342, 56.5857, 56.7225, 35.6884]",44.11,"[55755, 202879, 369423, 320817, 322706, 219015]",248432.5

Negamax,Greedy,10,lrd,True,True,6,"[34.9618, 1234.6223, 355.2074, 503.9448, 120.1281]",449.77,"[201818, 689766, 1898241, 2789439, 693680]",1254588.8

Negamax,Negamax,9,vertical,True,True,1,"[0.006, 0.012, 0.015, 0.011, 0.012]",0.01,"[19, 55, 73, 55, 55]",51.4

Negamax,Negamax,9,vertical,True,True,2,"[0.054, 0.081, 0.128, 0.165, 0.266]",0.14,"[306, 451, 712, 916, 1500]",777.0

Negamax,Greedy,6,horizontal,True,True,3,"[1.4037, 2.2632, 1.726]",1.8,"[8081, 13071, 10437]",10529.67

Negamax,Greedy,10,lru,True,True,4,"[2.2927, 9.2537, 19.0146, 21.8256, 10.4607]",12.57,"[13560, 49764, 104965, 122061, 62330]",70536.0

Negamax,Negamax,3,horizontal,True,True,5,"[12.5096, 49.899]",31.2,"[70463, 282400]",176431.5

Negamax,Negamax,5,vertical,True,True,6,"[48.906, 167.2099, 231.3266]",149.15,"[251810, 894029, 1279916]",808585.0

Negamax,Greedy,4,vertical,True,True,1,"[0.009, 0.012]",0.01,"[37, 55]",46.0

Greedy,Greedy,13,lru,True,True,2,"[0.058, 0.134, 0.16, 0.144, 0.1758, 0.162]",0.14,"[352, 753, 905, 837, 983, 971]",800.17

Negamax,Negamax,9,lru,True,True,3,"[0.432, 0.926, 1.6596, 2.5643, 1.7531]",1.47,"[2416, 5283, 9303, 14816, 10551]",8473.8

Negamax,Negamax,9,vertical,True,True,4,"[5.1893, 7.638, 12.0141, 10.7626, 11.1845]",9.36,"[28862, 42098, 67355, 59963, 65133]",52682.2

Negamax,Negamax,5,horizontal,True,True,5,"[22.4417, 45.2057, 69.4483]",45.7,"[124683, 256738, 410720]",264047.0

Negamax,Negamax,9,vertical,True,True,6,"[73.7768, 163.4579, 293.5825, 157.9045, 135.0005]",164.74,"[393446, 866696, 1631334, 877506, 779906]",909777.6

Negamax,Greedy,10,lrd,True,True,1,"[0.008, 0.012, 0.015, 0.008, 0.013]",0.01,"[37, 55, 73, 37, 55]",51.4

Negamax,Negamax,9,vertical,True,True,2,"[0.061, 0.108, 0.225, 0.158, 0.203]",0.15,"[343, 604, 1233, 881, 1146]",841.4

Negamax,Greedy,12,vertical,True,True,3,"[1.3679, 1.9533, 1.9759, 1.7257, 1.6098, 0.4541]",1.51,"[7775, 11233, 11190, 10049, 9669, 3343]",8876.5

Negamax,Greedy,10,lrd,True,True,4,"[3.539, 7.9539, 16.8278, 17.6902, 9.9681]",11.2,"[20256, 43587, 94014, 100304, 58793]",63390.8

Negamax,Greedy,4,vertical,True,True,5,"[42.7759, 22.545]",32.66,"[232515, 129698]",181106.5

Negamax,Negamax,11,lru,True,True,6,"[73.7223, 52.2539, 170.7113, 269.9199, 237.051, 148.9306]",158.76,"[416255, 262770, 897697, 1469293, 1345412, 875583]",877835.0

Greedy,Negamax,4,horizontal,True,True,1,"[0.005, 0.009]",0.01,"[19, 37]",28.0

Negamax,Greedy,12,lrd,True,True,2,"[0.058, 0.1239, 0.1656, 0.164, 0.179, 0.1949]",0.15,"[352, 676, 942, 936, 959, 1147]",835.33

Negamax,Greedy,8,lru,True,True,3,"[0.729, 1.014, 1.6883, 2.0251]",1.36,"[4093, 5749, 9821, 12181]",7961.0

Negamax,Negamax,9,horizontal,True,True,4,"[2.5947, 3.7251, 9.0505, 13.6843, 12.9325]",8.4,"[15012, 20038, 49345, 76809, 73026]",46846.0

Negamax,Negamax,3,horizontal,True,True,5,"[22.5663, 28.696]",25.63,"[128080, 167201]",147640.5

Negamax,Greedy,9,vertical,True,True,6,"[34.66, 129.2423, 351.7385, 339.1296]",213.69,"[199646, 680278, 1912819, 1914604]",1176836.75

Negamax,Greedy,6,vertical,True,True,1,"[0.009, 0.009, 0.0121]",0.01,"[37, 37, 55]",43.0

Negamax,Negamax,11,lru,True,True,2,"[0.0569, 0.113, 0.128, 0.164, 0.148, 0.18]",0.13,"[308, 634, 731, 948, 839, 1041]",750.17

Negamax,Greedy,4,horizontal,True,True,3,"[0.777, 1.5712]",1.17,"[4526, 9404]",6965.0

Greedy,Greedy,3,horizontal,True,True,4,[2.8973],2.9,[18413],18413.0

Negamax,Greedy,8,lru,True,True,5,"[23.358, 47.8965, 48.3521, 77.8297]",49.36,"[125900, 262053, 270649, 449090]",276923.0

Negamax,Negamax,13,lru,True,True,6,"[64.0825, 226.826, 350.201, 344.0257, 339.698, 204.2611, 76.1745]",229.32,"[338739, 1197088, 1908798, 1979159, 2050973, 1319104, 535564]",1332775.0

Negamax,Negamax,9,horizontal,True,True,1,"[0.004, 0.011, 0.015, 0.015, 0.013]",0.01,"[19, 55, 73, 73, 73]",58.6

Negamax,Negamax,9,lru,True,True,2,"[0.058, 0.102, 0.217, 0.297, 0.158]",0.17,"[327, 567, 1239, 1617, 897]",929.4

Negamax,Greedy,6,vertical,True,True,3,"[0.8458, 1.4624, 2.4709]",1.59,"[4812, 8222, 14091]",9041.67

Negamax,Negamax,11,horizontal,True,True,4,"[2.4289, 7.1508, 14.1532, 15.3898, 7.2307, 5.2374]",8.6,"[13273, 39379, 79486, 86108, 41759, 31222]",48537.83

Negamax,Negamax,3,horizontal,True,True,5,"[24.0322, 37.6546]",30.84,"[136165, 219565]",177865.0

Negamax,Greedy,13,vertical,True,True,6,"[155.4064, 304.1641, 300.4367, 168.6159, 90.5727, 66.1615]",180.89,"[843384, 1689629, 1731252, 994013, 566126, 451494]",1045983.0

Greedy,Greedy,7,vertical,True,True,1,"[0.005, 0.009, 0.013]",0.01,"[19, 37, 55]",37.0

Negamax,Greedy,6,vertical,True,True,2,"[0.0752, 0.098, 0.114]",0.1,"[443, 556, 626]",541.67

